buyOffer,311020,2023-01-20 23:30:30.957382
buyOffer,311021,2023-01-20 23:39:55.693766
sellOffer,356999,2023-01-20 23:39:55.693797
sellOffer,356988,2023-01-21 00:05:45.445574
sellOffer,356980,2023-01-21 00:08:06.278239
bought,311020,2023-01-21 00:19:51.742554
buyOffer,311035,2023-01-21 00:22:12.603667
sellOffer,356976,2023-01-21 00:43:20.780171
buyOffer,311489,2023-01-21 01:06:50.208043
sellOffer,356900,2023-01-21 01:06:50.208080
buyOffer,311504,2023-01-21 01:11:32.093009
buyOffer,311505,2023-01-21 01:30:20.090937
sellOffer,356899,2023-01-21 01:30:20.090967
buyOffer,311520,2023-01-21 01:58:31.762076
sellOffer,356893,2023-01-21 03:30:07.515495
buyOffer,311600,2023-01-21 03:34:49.351584
buyOffer,311617,2023-01-21 03:37:10.303552
buyOffer,311700,2023-01-21 05:13:28.597785
sellOffer,356800,2023-01-21 05:13:28.597818
buyOffer,311710,2023-01-21 05:22:51.852860
sellOffer,356791,2023-01-21 06:14:31.791021
sold,356800,2023-01-21 06:47:27.407115
buyOffer,311714,2023-01-21 08:51:53.846778
buyOffer,311900,2023-01-21 09:10:40.851430
bought,311714,2023-01-21 09:20:04.657880
sellOffer,356790,2023-01-21 09:31:49.891350
sold,356800,2023-01-21 09:34:10.779170
buyOffer,311725,2023-01-21 10:20:17.333602
bought,311714,2023-01-21 10:46:07.668658
buyOffer,311750,2023-01-21 10:48:28.494366
buyOffer,311751,2023-01-21 10:53:10.157327
sellOffer,356799,2023-01-21 10:53:10.157370
bought,311750,2023-01-21 11:04:54.536409
buyOffer,311751,2023-01-21 11:11:57.112044
sellOffer,356782,2023-01-21 11:14:18.004730
bought,311750,2023-01-21 12:03:36.172836
buyOffer,311751,2023-01-21 12:08:18.572476
sellOffer,356781,2023-01-21 12:08:18.572505
buyOffer,311753,2023-01-21 12:22:23.856392
sellOffer,356761,2023-01-21 12:50:35.792615
buyOffer,311754,2023-01-21 12:57:38.571364
sellOffer,356760,2023-01-21 12:57:38.571406
sellOffer,356759,2023-01-21 13:04:42.180562
sellOffer,356746,2023-01-21 13:41:25.798524
buyOffer,311759,2023-01-21 15:03:41.747404
sold,356759,2023-01-21 15:06:02.655827
buyOffer,311772,2023-01-21 15:13:05.329511
sellOffer,356700,2023-01-21 15:36:34.967390
sellOffer,356699,2023-01-21 16:00:05.827041
buyOffer,311773,2023-01-21 16:02:27.458800
sold,356700,2023-01-21 16:07:09.226782
sellOffer,356699,2023-01-21 16:11:51.861705
sellOffer,355000,2023-01-21 16:21:15.995358
buyOffer,311793,2023-01-21 16:42:23.873775
buyOffer,311796,2023-01-21 17:45:51.912581
